id,title,release_date,genres,original_language,vote_average,vote_count,popularity,budget,production_companies
181656,Asura,9/29/2012,"['Animation', 'Drama', 'History', 'Horror']",Japanese,7.2,64,12.958,0,['Toei Animation']
10546,The Crow: City of Angels,8/29/1996,"['Action', 'Fantasy', 'Thriller']",English,5.5,441,14.284,13000000,"['Dimension Films', 'Miramax', 'Bad Bird Productions', 'Image Comics', 'Jeff Most Productions']"
24528,Killer Bean Forever,9/5/2008,"['Adventure', 'Comedy', 'Animation', 'Family', 'Action', 'Thriller']",English,7.3,147,15.285,0,"['Killer Bean Studios LLC', 'Jeff Lew Productions']"
308529,Kickboxer: Vengeance,7/14/2016,"['Action', 'Drama']",English,5,361,13.989,17000000,"['Headmon Entertainment & Productions', 'Radar Pictures']"
10395,Wolf,6/17/1994,"['Fantasy', 'Drama', 'Horror', 'Romance']",English,6.1,775,12.033,70000000,['Columbia Pictures']
532444,On Your Wedding Day,8/22/2018,['Romance'],Korean,7.5,144,14.293,0,"['Filmmaker R&K', 'filmK', 'Plus M Entertainment']"
9890,The Stepford Wives,6/10/2004,"['Comedy', 'Science Fiction', 'Horror']",English,5.7,1164,12.284,90000000,"['De Line Pictures', 'Paramount', 'DreamWorks Pictures', 'Scott Rudin Productions']"
23049,My Life in Ruins,6/5/2009,"['Comedy', 'Romance']",English,6.1,360,9.285,17000000,"['Fox Searchlight Pictures', '26 Films']"
4024,Last Year at Marienbad,5/25/1961,"['Drama', 'Romance']",French,7.5,409,11.284,0,"['Cineriz', 'Cormoran Films', 'Silver Films', 'Argos Films', 'Cinétel', 'Terra Film']"
4474,My Super Ex-Girlfriend,7/20/2006,"['Comedy', 'Science Fiction', 'Romance']",English,5.1,1290,15.035,0,"['S E Productions Inc.', 'Regency Enterprises', 'Pariah', 'New Regency Pictures']"
885266,Kung-Fu Zohra,3/9/2022,"['Comedy', 'Action', 'Drama']",French,5.6,38,13.466,0,"['Gaumont', 'Les Films du Kiosque']"
418579,Young Sister-In-Law,9/27/2016,['Romance'],Korean,4,1,11.819,0,[]
98948,Abraham Lincoln vs. Zombies,5/29/2012,"['Horror', 'Action', 'Thriller']",English,4,107,11.285,150000,['The Asylum']
4916,Guilty as Sin,6/4/1993,"['Drama', 'Mystery', 'Thriller']",English,5.7,108,12.782,0,['Hollywood Pictures']
36568,Paulie,4/17/1998,"['Comedy', 'Family']",English,6.7,391,10.283,0,"['Mutual Film Company', 'DreamWorks Pictures']"
6951,Turner & Hooch,7/28/1989,"['Action', 'Comedy', 'Thriller', 'Crime', 'Family']",English,6.4,1117,11.282,13000000,"['Silver Screen Partners III', 'Touchstone Pictures']"
14008,Cadet Kelly,8/17/2005,"['Family', 'TV Movie', 'Comedy']",English,6.2,539,13.734,0,"['Leider/Shapiro Productions', 'Disney Branded Television']"
1117416,Where Are You Going?,5/6/2023,['Drama'],Chinese,0,0,9.418,0,[]
791568,Settlers,7/23/2021,"['Science Fiction', 'Thriller']",English,4.8,90,11.759,0,"['Jericho Motion Pictures', 'Intake Films', 'Brittle Star Pictures']"
2897,Around the World in Eighty Days,10/17/1956,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",English,6.7,418,11.782,6000000,['Michael Todd Company']
313943,Revolt,7/1/2017,"['Science Fiction', 'Action']",English,5.4,309,12.789,4000000,"['Automatik Entertainment', 'Tea Shop & Film Company', 'Movie Power', 'Voltage Pictures', '42']"
908762,My Fake Boyfriend,6/10/2022,"['Comedy', 'Romance']",English,6.2,108,12.838,0,"['BuzzFeed Studios', 'CR8IV DNA']"
901454,Dirty Games,2/6/2022,['Romance'],English,3.6,7,10.782,0,"['Proportion Productions', 'Left Films']"
43930,"Tomorrow, When the War Began",8/8/2010,"['Action', 'Adventure', 'Drama']",English,6.2,452,13.484,27000000,"['Omnilab Media', 'Ambience Entertainment']"
1408,Cutthroat Island,12/22/1995,"['Action', 'Adventure']",English,5.8,461,16.031,98000000,"['Laurence Mark Productions', 'Metro-Goldwyn-Mayer', 'Carolco Pictures', 'Beckner/Gorman Productions', 'Cutthroat Productions', 'Forge', 'Guild', 'RCS Video', 'Tele-Communications Inc.', 'StudioCanal']"
9344,Kids,7/28/1995,"['Drama', 'Crime']",English,6.9,955,12.781,1500000,"['Miramax', 'Shining Excalibur Films', 'Independent Pictures', 'Killer Films']"
334517,The Siege of Jadotville,9/19/2016,"['War', 'Drama', 'Thriller']",English,7.2,763,13.788,0,"['Parallel Films', 'Screen Ireland']"
198277,Begin Again,9/7/2013,"['Comedy', 'Music', 'Romance', 'Drama']",English,7.2,3471,14.284,8000000,"['Likely Story', 'Exclusive Media', 'Sycamore Pictures', 'Apatow Productions', 'Black Label Media']"
433310,When We First Met,2/9/2018,"['Comedy', 'Romance', 'Fantasy']",English,6.6,2149,12.789,10000000,"['Long Road Productions', 'Footprint Features', 'Wonderland Sound and Vision', 'MXN Entertainment']"
119321,Big Top Scooby-Doo!,10/22/2012,"['Family', 'Animation', 'Comedy', 'Mystery']",English,7.9,174,11.284,0,['Warner Bros. Animation']
49953,A Turtle's Tale: Sammy's Adventures,8/3/2010,"['Animation', 'Family']",English,6,570,12.783,0,"['Motion Investment Group', 'nWave Pictures', 'Illuminata Pictures']"
619592,Force of Nature,7/2/2020,"['Action', 'Crime', 'Thriller']",English,5.2,437,11.747,0,"['Ingenious Media', 'Blue Box International', 'FON Film Production', 'Force of Nature Film', 'Grindstone Entertainment Group', 'Pimienta', 'River Bay Films', 'SSS Entertainment', 'Way Down East Entertainment', 'EFO Films']"
481031,Sexy Movie,12/3/2003,['Comedy'],English,4.9,7,18.942,0,['Indigo Entertainment']
77016,End of Watch,9/20/2012,"['Crime', 'Drama', 'Thriller']",English,7.3,2845,14.783,7000000,"['5150 Action', 'EFO Films', 'Exclusive Media', 'Hedge Fund Film Partners', 'Crave Films', 'Knightsbridge Entertainment', 'Le Grisbi Productions']"
9666,Ju-on: The Grudge 2,8/15/2003,"['Horror', 'Thriller']",Japanese,6.3,264,12.53,20000000,"['Oz Company', 'Aozora Investments', 'Pioneer LDC', 'Nikkatsu Corporation', 'Xanadeux Company', 'Kadokawa Shoten', 'Tokyo Theatres Company']"
14943,Crows Zero,10/26/2007,['Action'],Japanese,7,294,17.031,0,"['Happinet Pictures', 'TOHO', 'Akita Publishing', 'Tristone Entertainment Inc.']"
10172,Are We Done Yet?,4/4/2007,"['Family', 'Comedy']",English,5.8,544,14.281,0,"['Revolution Dream Productions', 'Revolution Studios', 'Cube Vision', 'RKO Pictures LLC']"
6964,Something's Gotta Give,12/12/2003,"['Drama', 'Comedy', 'Romance']",English,6.6,1396,13.93,80000000,"['Waverly Films', 'Columbia Pictures', 'Warner Bros. Pictures']"
257874,Beneath,10/8/2013,['Horror'],English,5.4,136,12.782,89,"['Revolver Picture Company', 'Elevative Entertainment']"
339095,The Last Days of American Crime,6/5/2020,"['Action', 'Crime', 'Thriller']",English,6.6,769,11.044,0,"['Radical Studios', 'Mandalay Pictures', 'Radical Pictures']"
146203,The Last Exorcism Part II,2/28/2013,"['Horror', 'Thriller']",English,4.7,477,13.731,5000000,"['CBS Films', 'StudioCanal']"
11821,Doc Hollywood,8/2/1991,"['Comedy', 'Romance']",English,6.3,524,12.427,20000000,['Warner Bros. Pictures']
709629,War of Likes,3/12/2021,['Comedy'],Spanish,7.7,236,11.8,0,"['Itaca Films', 'Feel Good Films', 'Amazon Studios', 'Sony Pictures International Productions']"
6529,Hondo,11/27/1953,['Western'],English,6.7,165,8.778,0,"['Batjac Productions', 'Wayne-Fellows Productions', 'Warner Bros. Pictures']"
257,Oliver Twist,9/23/2005,"['Crime', 'Drama', 'Family']",English,6.7,1067,13.515,50000000,"['ETIC Films', 'R.P. Productions', 'Runteam III Ltd.']"
718633,Bruised,11/17/2021,['Drama'],English,6.9,386,13.312,11000000,"['Romulus Entertainment', 'Entertainment 360', 'Rhea Films', 'Thunder Road', 'Aloe Entertainment', 'Bohemia Media', 'Head Gear Films', 'Metrol Technology', 'Hercules Film Fund']"
203834,Jessabelle,11/7/2014,"['Thriller', 'Horror']",English,5.4,712,11.282,1000000,"['Principato-Young Entertainment', 'Lionsgate', 'Blumhouse Productions']"
319888,Eddie the Eagle,2/25/2016,"['Comedy', 'Drama', 'History', 'Adventure']",English,7.2,1927,11.783,23000000,"['Studio Babelsberg', 'Marv Films', 'Saville Productions']"
13008,An American Crime,7/27/2007,"['Crime', 'Drama', 'Horror']",English,7.3,573,13.229,2000000,"['First Look International', 'Killer Films', 'Showtime Networks']"
458737,First Reformed,5/18/2018,['Drama'],English,7,1162,13.536,3500000,"['Arclight Films', 'Omeira Studio Partners', 'Killer Films', 'Fibonacci Films', 'Big Indie Pictures']"
429200,Good Time,8/11/2017,"['Thriller', 'Crime']",English,7.2,2519,14.735,0,"['Elara Pictures', 'Rhea Films']"
331781,Amy,7/3/2015,"['Documentary', 'Music']",English,7.6,1095,14.532,0,"['On the Corner Films', 'Universal Music Group']"
46033,Lupin the Third vs. Detective Conan,3/27/2009,"['Action', 'Animation', 'Comedy', 'Crime', 'TV Movie']",Japanese,7,100,15.279,0,"['TMS Entertainment', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation']"
468,My Own Private Idaho,2/1/1991,['Drama'],English,7.1,977,18.911,2500000,['Fine Line Features']
64807,Grudge Match,12/25/2013,['Comedy'],English,6.1,1150,14.03,40000000,"['Gerber Pictures', 'Warner Bros. Pictures', 'Callahan Filmworks']"
465595,Sweet Sex,7/6/2017,"['Romance', 'Drama']",Korean,6.4,5,14.934,0,[]
450636,Chained - The Seduction of Two Women,4/11/2017,"['Drama', 'Romance']",Korean,6,1,15.313,0,[]
11826,Sexy Beast,9/13/2000,"['Crime', 'Drama', 'Thriller', 'Comedy']",English,7,625,14.027,5000000,"['Fox Searchlight Pictures', 'Kanzaman Productions', 'Film4 Productions', 'Recorded Picture Company', '20th Century Fox']"
31947,King Kong Lives,12/19/1986,"['Fantasy', 'Action', 'Adventure']",English,5.2,169,17.775,10000000,['DEG']
211387,Marvel One-Shot: Agent Carter,9/3/2013,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",English,7.3,648,15.428,0,['Marvel Studios']
175774,Ruby Red,3/14/2013,"['Fantasy', 'Adventure', 'Family', 'Drama', 'Science Fiction', 'Romance', 'Action']",German,7,1042,13.278,0,"['Tele München Fernseh Produktionsgesellschaft (TMG)', 'Bayerischer Banken-Fonds', 'Lieblingsfilm', 'mem-film', 'Geißendörfer Film- und Fernsehproduktion (GFF)', 'RTL']"
571625,The Closet,2/5/2020,"['Horror', 'Thriller']",Korean,7.3,142,12.789,0,"['Perfect Storm Film', 'Moonlight Film', 'CJ Entertainment']"
21452,Detective Conan: The Fourteenth Target,4/19/1998,"['Adventure', 'Animation', 'Crime', 'Family', 'Mystery']",Japanese,7.1,164,16.025,0,"['TOHO', 'Kyokuichi-Tokyo Movie']"
84226,The Day,9/15/2011,"['Action', 'Drama', 'Horror', 'Science Fiction']",English,5.2,219,15.026,0,"['Faction M', 'Preferred Content', 'Guy A. Danella Productions', 'Follow Through Productions']"
505283,My Cousin Sister,6/3/2019,"['Romance', 'Drama']",Korean,3,1,12.565,0,[]
295151,Let It Snow,11/8/2019,"['Romance', 'Comedy']",English,6.1,1067,16.537,0,['Dylan Clark Productions']
118737,Interview with a Hitman,7/20/2012,"['Action', 'Thriller']",English,5.3,114,12.526,0,"['Kirlian Pictures', 'Scanner-Rhodes Productions', 'Northstar Ventures', 'Northern Film and Media']"
10669,Deliverance,8/18/1972,"['Drama', 'Adventure', 'Thriller']",English,7.3,1347,15.723,2000000,"['Warner Bros. Pictures', 'Elmer Enterprises']"
353610,The Condemned 2,11/6/2015,['Action'],English,5.1,131,12.029,0,['WWE Studios']
1249,Hollywoodland,8/31/2006,"['Crime', 'Drama', 'Mystery', 'Thriller']",English,6.1,338,11.525,0,"['Focus Features', 'Miramax', 'Back Lot Pictures']"
560391,Downhill,2/6/2020,"['Drama', 'Comedy']",English,5.3,235,12.787,0,"['Searchlight Pictures', 'Likely Story', 'Filmhaus Films']"
531299,Kill Chain,2/20/2020,"['Thriller', 'Action', 'Adventure']",English,5.2,124,14.037,0,"['CineTel Films', 'ETA films', 'Killing Link Productions', 'Old City SAS', 'Saturn Films', 'Millennium Films']"
671622,My Sister-in-law's Secret,12/20/2019,['Romance'],Korean,0,0,9.785,0,[]
433623,Jailbreak,1/31/2017,['Action'],Khmer,5.6,49,8.498,0,['Kongchak Pictures']
410199,ARQ,9/16/2016,"['Science Fiction', 'Thriller']",English,6.1,1045,10.778,2000000,"['MXN Entertainment', 'Lost City', 'XYZ Films']"
14059,Snow Buddies,2/5/2008,"['Family', 'Adventure']",English,6.1,231,11.273,4000000,"['Keystone Entertainment', 'Key Pix Productions']"
404152,Erotic Ghost Story V,12/1/1997,"['Drama', 'Fantasy']",cn,0,0,13.522,0,[]
16225,Heavy Metal 2000,4/19/2000,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']",English,6.1,180,13.772,15000000,"['Helkon Media', 'Das Werk Productions', 'Columbia Pictures', 'CinéGroupe']"
13195,Flawless,9/1/2007,"['Crime', 'Drama', 'Thriller']",English,6.6,432,11.773,20000000,"['Magnolia Pictures', 'Pierce/Williams Entertainment', 'Zero Gravity Management', 'Delux Productions', 'Film Fund Luxembourg', 'Future Films']"
620561,Obsession,9/27/2019,['Thriller'],English,6.3,14,8.954,0,"['Mutressa Movies', 'Polaris Pictures']"
278236,X+Y,3/13/2014,['Drama'],English,6.7,495,13.025,0,"['Original Pictures', 'Head Gear Films', 'Minnow Films', 'BBC Film', 'BFI']"
45662,Space Chimps 2: Zartog Strikes Back,5/26/2010,"['Animation', 'Family']",English,4.5,97,10.684,0,"['Wonderworld Studios', 'Prana Studios', 'Studiopolis', 'Vanguard Animation']"
575828,Son of a Rich,11/24/2019,['Comedy'],Russian,7,121,14.784,2601900,"['Yellow, Black & White', 'MEM Cinema Production', 'KIT Film Studio', 'Central Partnership']"
304410,The Bélier Family,12/17/2014,"['Comedy', 'Music']",French,6.9,2197,12.625,11000000,"['uMedia', 'Jerico', 'Mars Films', 'France 2 Cinéma', 'Quarante 12 Films', 'Vendôme Production', 'Nexus Factory']"
157424,Cabin Fever: Patient Zero,2/5/2014,['Horror'],English,5,270,13.474,0,"['Hypotenuse Films', 'Indomina Productions', 'Film002', 'Voltage Pictures']"
24163,As Tears Go By,6/9/1988,"['Drama', 'Crime', 'Romance']",cn,7,254,11.77,0,['In-Gear Film Production Co. Ltd.']
939336,The Wonderful Winter of Mickey Mouse,2/18/2022,['Animation'],English,5.6,11,11.892,0,['Disney Television Animation']
27352,Braddock: Missing in Action III,1/22/1988,"['Action', 'War']",English,5.7,204,12.27,0,"['Golan-Globus Productions', 'Cannon Group']"
347849,Zombie Shark,7/20/2015,"['Horror', 'Science Fiction', 'TV Movie', 'Action']",English,4.1,48,12.715,0,"['Active Entertainment', 'Syfy']"
9558,King of New York,7/18/1990,"['Thriller', 'Crime']",English,6.7,531,11.52,0,"['Reteitalia', 'Scena International']"
476389,Anastasia: Once Upon a Time,2/27/2020,"['Family', 'Adventure', 'Fantasy']",English,6.2,75,9.784,0,['Conglomerate Media']
385320,Zoombies,4/29/2016,"['Science Fiction', 'Action', 'Horror']",English,5.2,162,12.525,0,['The Asylum']
118612,After,8/27/2012,"['Mystery', 'Thriller']",English,5.6,146,12.272,0,"['Quite Quick Productions', 'Seabourne Pictures']"
540549,Monica,5/12/2023,['Drama'],English,0,0,13.462,0,"['RAI', 'Propaganda Italia', 'Fenix Entertainment', 'Alacran Pictures', 'Varient', 'Solo Five Productions', 'Melograno Films', 'The Exchange', 'Cinetrain', 'Hudson Entertainment']"
10578,Dracula II: Ascension,6/7/2003,['Horror'],English,5.7,131,12.27,0,"['Dimension Films', 'Castel Film']"
400610,Prey,10/13/2016,"['Horror', 'Thriller', 'Comedy']",Dutch,5.7,105,9.276,0,"['Parachute Pictures', 'Shooting Star Filmcompany']"
11133,Poltergeist II: The Other Side,5/23/1986,"['Horror', 'Thriller']",English,6,559,13.019,19000000,['Metro-Goldwyn-Mayer']
54540,Beverly Hills Chihuahua 2,2/1/2011,"['Comedy', 'Family']",English,5.8,339,13.722,12000000,['Walt Disney Pictures']
536841,Diego Maradona,6/14/2019,['Documentary'],Spanish,7.5,352,13.281,0,"['On the Corner Films', 'Lorton Entertainment', 'Film4 Productions']"
487558,BlacKkKlansman,8/9/2018,"['Comedy', 'Crime', 'Drama', 'History']",English,7.5,6864,12.978,15000000,"['Focus Features', 'Legendary Pictures', 'Perfect World Pictures', 'Monkeypaw Productions', 'Blumhouse Productions', 'QC Entertainment', '40 Acres and a Mule Filmworks']"
482706,Oligosaccharide The Movie,6/15/2017,['Drama'],Korean,5,4,11.896,0,[]
41482,Lone Wolf and Cub: Baby Cart in the Land of Demons,8/11/1973,"['Action', 'Crime', 'Drama', 'Thriller']",Japanese,7.3,101,18.836,0,"['TOHO', 'Katsu Production Co. Ltd.']"
118957,Bait,9/5/2012,"['Action', 'Horror', 'Thriller']",English,5.7,672,13.021,30000000,"['Screen Queensland', 'Pictures in Paradise', 'Media Development Authority (MDA)', 'Bait Productions', 'Blackmagic Design Films', 'Story Bridge Films', 'Screen Australia']"
7007,Rising Sun,7/30/1993,"['Action', 'Drama', 'Thriller']",English,6.1,633,13.018,40000000,"['Walrus & Associates', '20th Century Fox']"
11676,Nothing to Lose,7/18/1997,"['Comedy', 'Crime']",English,6.5,511,13.519,25000000,"['Touchstone Pictures', 'O Entertainment']"
97006,Temptation: Confessions of a Marriage Counselor,3/29/2013,['Drama'],English,6.5,135,12.022,0,"['Lionsgate', 'Tyler Perry Studios']"
293767,Billy Lynn's Long Halftime Walk,11/10/2016,"['Drama', 'War']",English,6,512,12.275,40000000,"['Bona Film Group', 'The Ink Factory', 'Marc Platt Productions', 'Studio 8', 'TriStar Pictures', 'Film4 Productions']"
16295,Higher Learning,1/11/1995,"['Romance', 'Drama', 'Crime']",English,6.3,182,13.018,0,"['New Deal Productions', 'Columbia Pictures']"
634210,The Monkey King: The Legend Begins,11/2/2022,['Fantasy'],English,6.1,8,8.069,20000000,[]
5460,Cruel Intentions 3,5/25/2004,['Drama'],English,4.6,174,11.768,0,"['Original Film', 'Columbia TriStar Home Entertainment', 'Newmarket Films']"
1057419,The Story of Super Mario Kart,12/2/2022,['Documentary'],English,5,2,9.699,0,[]
11395,The Santa Clause,11/11/1994,"['Fantasy', 'Drama', 'Comedy', 'Family']",English,6.4,1781,13.767,22000000,"['Walt Disney Pictures', 'Hollywood Pictures', 'Outlaw Productions']"
429189,Wonder Wheel,12/1/2017,"['Drama', 'Romance']",English,6.4,1224,12.025,25000000,"['Gravier Productions', 'Amazon Studios', 'Perdido Productions']"
575222,Doraemon: Nobita's Chronicle of the Moon Exploration,3/1/2019,"['Animation', 'Adventure']",Japanese,7.7,46,13.908,65000000,"['Fujiko Productions', 'Shin-Ei Animation', 'Asatsu-DK', 'TV Asahi', 'Shogakukan', 'Shogakukan-Shueisha Productions']"
34376,Mannequin Two: On the Move,5/17/1991,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",English,5.9,126,11.517,13000000,"['Gladden Entertainment', '20th Century Fox']"
910,The Big Sleep,8/23/1946,"['Crime', 'Mystery', 'Romance']",English,7.6,869,14.017,1600000,['Warner Bros. Pictures']
411135,Future World,5/25/2018,['Science Fiction'],English,4.4,219,14.525,0,"['AMBI Group', 'Black Sparrow Films', 'Dark Rabbit Productions', 'Premiere Picture']"
27573,The Bounty Hunter,3/16/2010,"['Comedy', 'Action', 'Romance']",English,5.8,2580,11.769,40000000,['Original Film']
184341,Hands of Stone,8/26/2016,['Drama'],English,6.3,322,12.472,20000000,"['La Piedra Films', 'Fuego Films', 'Epicentral Studios', 'The Weinstein Company', 'Keller Entertainment Group']"
39206,Detective Conan: Jolly Roger in the Deep Azure,4/21/2007,"['Animation', 'Adventure']",Japanese,6.6,105,14.268,0,"['TMS Entertainment', 'TOHO']"
31743,Hachiko,8/1/1987,"['Drama', 'Family']",Japanese,7.6,121,9.766,0,"['Mitsui Company Ltd.', 'Tokyu Group', 'Shochiku']"
174,Star Trek VI: The Undiscovered Country,12/6/1991,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,7,1092,11.712,27000000,['Paramount']
587562,Two by Two: Overboard!,9/24/2020,"['Animation', 'Adventure', 'Comedy', 'Family']",English,7.6,139,14.285,0,"['Moetion Films', 'Ulysses Filmproduktion', ""Fabrique d'images""]"
714648,Zindagi Jhand Hai,4/15/2020,"['Romance', 'Thriller']",English,5.8,6,17.961,56000,[]
14912,18 Year Old Virgin,1/20/2009,['Comedy'],English,4,123,18.017,0,['The Asylum']
324560,Brimstone,3/12/2016,"['Western', 'Mystery', 'Thriller', 'Drama']",English,7.1,972,12.521,13000000,"['Illusion Film', 'N279 Entertainment', 'FilmWave', 'Prime Time', 'X Filme Creative Pool', 'Backup Media', 'Film i Väst']"
